preco_venda,tipo_imovel,subtipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
939000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,199,2.0,2.0,2.0,7,51,False,False,True,True,False,True
940000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,115,3.0,2.0,2.0,20,49,False,False,True,False,False,True
940000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,104,3.0,1.0,1.0,20,132,False,False,True,False,False,False
941715,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,1.0,2.0,17,0,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,1.0,2.0,20,0,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,3.0,1.0,1.0,11,0,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,86,3.0,2.0,1.0,10,0,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,104,4.0,3.0,1.0,19,0,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,78,2.0,1.0,1.0,14,0,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,1,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,2.0,2.0,10,1,False,False,True,False,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,2,False,False,True,False,True,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,2,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,19,2,False,True,True,True,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,180,3.0,5.0,3.0,20,12,False,False,False,False,True,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,74,2.0,1.0,1.0,20,20,False,True,True,True,True,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,96,3.0,2.0,2.0,20,24,False,True,True,True,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,200,2.0,1.0,2.0,20,24,False,False,False,False,False,False
950000,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,175,4.0,3.0,2.0,20,36,False,False,False,False,False,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,75,2.0,2.0,1.0,18,39,True,True,False,True,False,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,103,3.0,1.0,1.0,20,45,False,False,True,False,True,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,47,True,True,True,True,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,3.0,2.0,2.0,20,49,False,False,True,False,False,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,99,3.0,2.0,2.0,20,49,False,False,True,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,80,2.0,2.0,1.0,20,54,False,True,True,True,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,103,3.0,3.0,1.0,20,72,False,False,False,False,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,103,3.0,3.0,1.0,20,88,False,False,True,False,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,74,2.0,2.0,1.0,15,102,False,True,False,True,False,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,80,3.0,2.0,2.0,20,103,True,True,False,False,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,95,3.0,2.0,1.0,19,111,False,False,False,False,False,False
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,2.0,1.0,20,121,False,False,False,False,True,True
950000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,70,2.0,2.0,1.0,20,125,True,True,True,False,True,True
954749,apartamento,apartamento_padrao,Guarapari,Praia do Morro,95,3.0,3.0,1.0,20,101,False,True,False,True,False,False
959000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,1.0,2.0,20,24,False,True,True,True,True,True
970000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,1.0,2.0,20,123,True,False,False,False,False,True
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,74,2.0,2.0,1.0,20,0,False,False,False,False,False,False
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,140,3.0,3.0,2.0,20,0,False,False,False,False,True,False
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,135,3.0,1.0,2.0,15,0,False,False,False,False,False,False
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,75,2.0,1.0,1.0,19,0,False,False,False,False,False,False
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,3.0,2.0,2.0,17,0,False,False,True,False,False,True
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,0,False,False,False,False,False,False
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,74,2.0,2.0,1.0,20,1,False,False,False,False,False,False
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,2,False,False,False,False,False,False
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,95,2.0,3.0,1.0,20,4,False,False,True,True,True,True
980000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,2.0,2.0,20,39,False,False,True,False,False,True
984853,apartamento,apartamento_padrao,Guarapari,Praia do Morro,82,2.0,2.0,,9,0,False,True,False,True,False,True
990000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,155,3.0,1.0,2.0,20,0,False,False,False,False,False,False
990000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,3.0,2.0,2.0,20,1,False,False,False,False,False,False
990000,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,155,4.0,2.0,2.0,20,24,False,False,False,False,False,True
990000,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,184,3.0,2.0,,20,39,False,True,True,False,True,True
990000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,159,3.0,2.0,2.0,16,42,False,False,True,False,False,True
990000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,158,3.0,2.0,2.0,20,47,False,False,False,False,False,False
990000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,2.0,2.0,20,47,False,True,False,True,False,True
990000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,87,3.0,2.0,2.0,18,52,True,True,False,True,False,True
990000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,2.0,2.0,2.0,20,125,False,True,True,False,False,True
990000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,99,3.0,3.0,2.0,20,129,True,False,False,False,True,False
998000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,150,2.0,2.0,2.0,16,92,False,True,False,True,False,True
998000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,75,2.0,2.0,1.0,20,97,False,True,True,False,False,True
999000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,101,3.0,1.0,2.0,20,0,False,False,False,False,False,False
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,75,2.0,2.0,1.0,16,0,False,True,False,True,False,True
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,430,3.0,1.0,2.0,20,0,False,False,False,False,False,False
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,3.0,2.0,18,0,False,False,False,True,True,True
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,2.0,19,16,False,False,False,False,False,True
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,91,3.0,1.0,2.0,20,23,False,True,True,True,False,True
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,1.0,2.0,20,28,False,True,True,False,False,False
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,74,2.0,1.0,1.0,20,45,False,False,True,True,False,False
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,95,True,True,True,False,True,True
1000000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,95,3.0,2.0,2.0,20,136,False,True,True,True,True,True
1002989,apartamento,apartamento_padrao,Guarapari,Praia do Morro,102,2.0,1.0,2.0,20,136,False,True,False,True,False,True
1030000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,101,3.0,2.0,2.0,20,128,False,True,True,True,False,False
1050000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,95,3.0,1.0,2.0,17,0,False,True,False,True,False,True
1050000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,2.0,20,0,False,True,True,True,False,True
1050000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,1.0,2.0,18,15,False,False,True,False,False,True
1050000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,65,2.0,1.0,1.0,20,32,False,False,True,False,True,False
1050000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,82,3.0,2.0,2.0,20,122,False,True,True,True,False,True
1060000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,87,2.0,1.0,2.0,20,0,False,False,False,False,False,False
1080000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,125,3.0,2.0,2.0,20,0,False,False,False,False,False,False
1080000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,72,2.0,3.0,1.0,20,1,False,False,False,False,False,False
1080000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,125,3.0,2.0,2.0,20,2,False,False,False,False,False,False
1080000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,3.0,20,6,False,False,True,False,False,True
1080000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,125,3.0,2.0,2.0,20,26,False,False,False,False,False,False
1089600,apartamento,apartamento_padrao,Guarapari,Praia do Morro,106,3.0,2.0,2.0,20,5,False,True,True,False,False,True
1090000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,15,False,False,False,False,False,True
1100000,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,166,3.0,2.0,2.0,20,0,False,True,False,False,False,False
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,72,2.0,1.0,2.0,20,0,False,False,False,False,False,False
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,150,3.0,1.0,1.0,18,0,False,False,False,False,False,False
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,1.0,20,0,False,False,True,False,True,True
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,,20,0,False,False,False,False,False,False
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,3.0,3.0,2.0,12,0,False,False,False,False,False,False
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,96,3.0,3.0,1.0,19,1,False,False,True,False,True,True
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,67,2.0,2.0,1.0,11,2,False,True,True,False,False,True
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,92,3.0,2.0,1.0,20,128,False,False,False,False,False,False
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,2.0,17,130,False,False,True,True,False,True
1100000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,2.0,1.0,2.0,20,134,True,False,True,False,False,False
1105499,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,2.0,2.0,20,67,False,False,False,False,False,False
1105499,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,3.0,2.0,2.0,20,101,False,True,False,True,False,True
1121348,apartamento,apartamento_padrao,Guarapari,Praia do Morro,103,3.0,2.0,2.0,15,5,False,True,True,False,False,True
1144836,apartamento,apartamento_padrao,Guarapari,Praia do Morro,101,3.0,2.0,1.0,6,0,False,False,False,False,False,False
1150000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,92,3.0,2.0,2.0,20,29,False,False,False,False,False,True
1150000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,94,3.0,1.0,2.0,20,68,False,False,True,True,True,False
1150000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,93,3.0,1.0,2.0,20,89,False,False,False,False,False,False
1150000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,97,3.0,2.0,2.0,15,102,True,True,False,True,True,True
1150000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,69,2.0,1.0,1.0,11,115,True,True,False,True,True,False
1155000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,320,5.0,5.0,2.0,20,125,False,False,True,False,True,True
1172400,apartamento,apartamento_padrao,Guarapari,Praia do Morro,108,3.0,3.0,2.0,18,31,False,True,True,False,False,True
1180000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,1.0,1.0,20,1,False,False,False,False,False,False
1180000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,1.0,1.0,20,2,False,False,False,False,False,False
1180000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,1.0,1.0,20,27,False,False,False,False,False,False
1185800,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,120,3.0,1.0,2.0,20,70,False,False,True,False,False,True
1190000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,2.0,3.0,2.0,20,27,False,False,False,False,False,False
1193400,apartamento,apartamento_padrao,Guarapari,Praia do Morro,102,3.0,2.0,2.0,20,46,False,False,False,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,113,3.0,1.0,2.0,20,0,False,False,False,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,120,3.0,1.0,2.0,18,0,False,False,False,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,175,3.0,3.0,2.0,18,1,False,False,False,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,115,3.0,2.0,1.0,13,2,False,False,True,False,True,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,164,3.0,2.0,2.0,20,2,False,False,True,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,122,3.0,1.0,2.0,19,12,False,False,False,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,1.0,2.0,20,23,False,True,True,True,True,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,120,3.0,4.0,2.0,20,31,False,False,True,False,True,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,130,3.0,4.0,2.0,20,33,False,False,True,False,True,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,1.0,2.0,9,34,False,True,False,True,False,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,2.0,19,34,False,False,False,False,False,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,120,3.0,3.0,2.0,10,39,False,False,True,False,True,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,112,3.0,2.0,2.0,20,49,False,False,True,False,True,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,115,3.0,2.0,2.0,20,49,False,False,True,True,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,156,3.0,2.0,1.0,20,70,False,False,True,False,False,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,3.0,1.0,1.0,20,72,False,False,True,False,True,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,120,3.0,2.0,2.0,17,80,False,False,False,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,164,3.0,1.0,2.0,20,101,False,False,False,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,115,3.0,3.0,1.0,15,111,True,True,False,False,False,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,200,3.0,3.0,2.0,20,128,True,False,False,False,False,False
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,3.0,2.0,20,128,False,False,False,False,False,True
1200000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,1.0,2.0,20,129,False,True,True,True,False,True
1205999,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,2.0,20,95,False,True,False,True,False,True
1205999,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,2.0,1.0,20,137,False,False,False,False,False,False
1208300,apartamento,apartamento_padrao,Guarapari,Praia do Morro,119,3.0,3.0,2.0,20,18,False,True,True,False,False,True
1210000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,103,3.0,2.0,2.0,20,76,False,True,False,False,False,True
1210000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,72,2.0,2.0,3.0,20,89,False,True,True,True,False,True
1230000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,107,3.0,2.0,1.0,10,0,False,True,False,True,False,True
1247330,apartamento,apartamento_padrao,Guarapari,Praia do Morro,112,3.0,2.0,2.0,6,0,False,True,True,False,False,True
1248282,apartamento,apartamento_padrao,Guarapari,Praia do Morro,123,3.0,2.0,1.0,16,51,True,True,False,True,False,True
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,138,3.0,3.0,2.0,20,0,False,True,False,False,False,True
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,3.0,2.0,19,1,False,False,False,False,False,False
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,2.0,2.0,20,2,False,True,False,True,True,True
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,3.0,2.0,20,2,False,False,False,False,False,False
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,108,3.0,3.0,2.0,19,36,False,False,False,False,True,True
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,1.0,2.0,20,39,False,False,True,True,False,False
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,102,3.0,2.0,2.0,20,76,True,False,True,False,True,True
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,98,3.0,2.0,2.0,15,92,True,True,False,True,False,True
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,120,3.0,2.0,2.0,13,116,False,True,True,False,False,True
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,101,3.0,2.0,2.0,20,120,True,True,False,True,False,False
1250000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,130,3.0,2.0,1.0,20,136,False,False,True,False,True,True
1260000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,107,3.0,3.0,2.0,20,24,False,False,True,True,False,True
1260000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,120,3.0,2.0,2.0,20,38,False,False,False,False,False,False
1265000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,91,3.0,2.0,2.0,20,92,False,True,False,False,False,True
1280000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,136,3.0,2.0,2.0,14,71,False,False,True,False,False,True
1280000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,88,3.0,2.0,2.0,20,118,False,True,True,True,False,True
1286399,apartamento,apartamento_padrao,Guarapari,Praia do Morro,117,3.0,3.0,2.0,13,19,False,True,True,False,False,True
1290000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,1.0,2.0,18,0,False,False,False,False,False,False
1290000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,125,3.0,2.0,2.0,20,0,False,False,False,False,False,False
1290000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,125,3.0,2.0,2.0,20,2,False,False,False,False,False,False
1290000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,135,4.0,3.0,2.0,20,3,False,False,False,False,False,False
1290000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,75,2.0,3.0,1.0,20,15,True,False,True,False,False,True
1295000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,115,3.0,1.0,2.0,18,0,False,False,False,False,False,False
1295000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,102,3.0,2.0,2.0,20,40,False,True,False,False,False,False
1299900,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,1.0,2.0,20,85,True,True,False,False,False,False
1299999,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,1.0,2.0,20,32,False,False,True,True,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,115,3.0,1.0,2.0,19,0,False,True,False,False,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,120,3.0,1.0,1.0,20,0,False,False,False,False,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,73,2.0,1.0,2.0,13,0,False,False,False,False,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,140,3.0,2.0,2.0,20,0,False,True,True,True,True,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,99,3.0,3.0,2.0,20,0,False,False,False,False,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,2.0,2.0,20,1,False,False,False,False,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,99,3.0,3.0,2.0,20,2,False,False,False,False,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,2.0,2.0,20,2,False,False,False,False,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,95,3.0,2.0,2.0,20,10,False,True,False,False,True,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,130,3.0,3.0,3.0,20,15,False,False,True,False,False,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,2.0,3.0,19,23,False,False,True,False,True,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,75,2.0,2.0,1.0,19,33,False,True,True,False,False,True
1300000,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,180,3.0,1.0,2.0,20,38,False,False,False,False,False,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,117,3.0,2.0,2.0,20,39,False,True,True,False,True,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,148,4.0,3.0,2.0,15,46,False,False,True,True,True,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,2.0,20,49,False,False,True,True,True,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,134,4.0,3.0,2.0,20,49,True,False,False,False,False,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,238,3.0,2.0,3.0,20,88,True,False,True,False,True,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,3.0,3.0,20,107,False,False,True,False,False,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,73,2.0,1.0,2.0,16,115,True,False,True,False,True,False
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,72,2.0,3.0,2.0,20,125,True,True,True,True,False,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,169,3.0,3.0,1.0,20,126,True,False,False,False,False,True
1300000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,121,3.0,2.0,2.0,15,137,False,True,False,True,False,True
1301474,apartamento,apartamento_padrao,Guarapari,Praia do Morro,117,3.0,3.0,2.0,13,17,False,True,True,False,False,True
1304100,apartamento,apartamento_padrao,Guarapari,Praia do Morro,200,3.0,2.0,1.0,6,0,False,False,False,False,False,False
1306499,apartamento,apartamento_padrao,Guarapari,Praia do Morro,99,3.0,1.0,2.0,18,89,False,True,True,True,False,True
1306499,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,3.0,2.0,20,121,False,False,False,False,False,False
1338950,apartamento,apartamento_padrao,Guarapari,Praia do Morro,71,2.0,2.0,1.0,20,39,False,True,True,True,False,True
1345000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,105,3.0,1.0,2.0,20,0,False,False,False,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,115,3.0,1.0,2.0,20,0,False,False,False,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,256,3.0,3.0,1.0,12,0,False,False,False,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,2.0,2.0,20,1,False,False,False,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,126,3.0,2.0,2.0,20,1,False,False,False,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,256,3.0,3.0,1.0,12,2,False,False,False,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,90,3.0,2.0,2.0,20,5,False,False,True,True,True,True
1350000,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,306,4.0,4.0,2.0,20,6,False,True,True,True,True,True
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,3.0,2.0,19,10,False,False,True,False,False,True
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,109,3.0,2.0,2.0,20,11,True,True,True,True,False,True
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,148,4.0,1.0,3.0,20,13,True,True,True,False,True,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,102,3.0,2.0,2.0,20,19,False,True,True,False,False,True
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,126,3.0,2.0,2.0,20,19,False,False,False,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,115,3.0,2.0,2.0,9,32,False,True,True,False,False,True
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,102,3.0,2.0,2.0,20,52,False,False,False,False,False,True
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,100,3.0,3.0,2.0,20,78,False,False,True,False,False,True
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,129,3.0,2.0,2.0,20,82,False,True,True,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,125,3.0,3.0,2.0,20,91,True,True,False,True,False,True
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,200,3.0,4.0,2.0,20,126,False,False,False,False,False,False
1350000,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,380,4.0,1.0,2.0,20,126,False,False,False,False,False,False
1350000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,195,4.0,2.0,3.0,20,128,True,False,False,False,False,False
1356749,apartamento,apartamento_padrao,Guarapari,Praia do Morro,85,3.0,1.0,2.0,20,67,False,True,False,True,True,True
1356749,apartamento,apartamento_cobertura,Guarapari,Praia do Morro,306,4.0,2.0,2.0,20,112,False,True,False,True,False,True
1363950,apartamento,apartamento_padrao,Guarapari,Praia do Morro,108,3.0,2.0,2.0,16,2,False,True,True,False,False,True
1366799,apartamento,apartamento_padrao,Guarapari,Praia do Morro,118,3.0,2.0,2.0,20,97,False,True,True,True,True,False
1380000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,113,3.0,2.0,2.0,20,1,False,False,False,False,False,False
1380000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,113,3.0,2.0,2.0,20,2,False,False,False,False,False,False
1380000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,118,3.0,3.0,2.0,20,4,False,False,False,False,False,False
1380000,apartamento,apartamento_padrao,Guarapari,Praia do Morro,110,3.0,2.0,2.0,13,11,False,True,True,False,False,True
