preco_venda,tipo_imovel,subtipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,anunciante_profissional,qtd_imagens,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
1290000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,156,3,4,2,True,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,64,8269.23,False
1390000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,196,3,4,2,True,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,45,7091.84,False
1499999,casa,casa_condominio,Vila Velha,Balneário Ponta da Fruta,330,4,5,4,False,20,True,True,True,False,True,True,False,False,False,False,False,False,False,False,16,4545.45,False
1550000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,157,3,1,2,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,9872.61,False
1550000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,157,3,1,2,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,9872.61,False
1550000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,360,4,5,,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,4305.56,False
1580000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,280,4,3,2,True,11,False,True,True,False,False,True,False,False,False,False,False,False,False,False,17,5642.86,False
1690000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,175,3,3,4,True,11,True,True,False,False,False,False,False,False,False,False,False,False,False,False,60,9657.14,False
1800000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,230,3,3,2,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,7826.09,False
2700000,casa,casa_condominio,Vila Velha,Balneário Ponta da Fruta,560,5,5,4,True,20,False,True,False,False,False,True,False,False,False,False,False,False,False,False,15,4821.43,False
4000000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,600,4,5,5,True,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,64,6666.67,False
4500000,casa,casa_rua_publica,Vila Velha,Balneário Ponta da Fruta,400,5,5,5,True,20,True,True,True,False,False,False,False,False,False,False,False,False,False,False,64,11250.0,False
200000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,100,1,1,0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,2000.0,False
500000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,340,2,1,2,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,1470.59,False
579000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,127,3,3,4,False,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,33,4559.06,False
850000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,450,5,4,5,False,20,False,True,True,False,True,False,False,False,False,False,False,False,False,False,18,1888.89,False
900000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,414,2,1,5,True,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,2173.91,False
1000000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,198,4,2,3,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3,5050.51,False
1270000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,300,5,1,4,True,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,12,4233.33,False
1470000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,320,4,4,4,True,20,True,True,True,False,False,False,False,False,False,False,False,False,False,False,43,4593.75,False
1570000,casa,casa_condominio,Vila Velha,Barra do Jucu,300,4,5,4,True,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,15,5233.33,False
1650000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,550,3,4,2,False,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,3000.0,False
1800000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,180,3,3,2,True,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25,10000.0,False
3000000,casa,casa_rua_publica,Vila Velha,Barra do Jucu,900,5,3,5,True,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3,3333.33,False
100000,casa,casa,Vila Velha,Barramares,85,3,1,1,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,1176.47,False
107000,casa,casa,Vila Velha,Barramares,52,2,1,2,True,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,2057.69,False
200000,casa,casa_rua_publica,Vila Velha,Barramares,80,5,1,,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,2500.0,False
220000,casa,casa_rua_publica,Vila Velha,Barramares,220,2,1,2,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,1000.0,False
230000,casa,casa_rua_publica,Vila Velha,Barramares,55,2,1,2,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,4181.82,False
250000,casa,casa_rua_publica,Vila Velha,Barramares,300,5,4,0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,833.33,False
850000,casa,casa_rua_publica,Vila Velha,Barramares,450,5,3,5,True,20,False,True,False,False,True,False,False,False,False,False,False,False,False,False,30,1888.89,False
750000,casa,casa_rua_publica,Vila Velha,Boa Vista I,250,5,4,3,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3000.0,False
535000,casa,casa_rua_publica,Vila Velha,Boa Vista II,160,2,2,,True,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3343.75,False
120000,casa,casa_rua_publica,Vila Velha,Brisamar,100,2,1,1,False,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,48,1200.0,False
600000,casa,casa_rua_publica,Vila Velha,Brisamar,130,3,1,0,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,4615.38,False
795000,casa,casa_rua_publica,Vila Velha,Brisamar,250,3,2,4,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,3180.0,False
120000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,46,1,1,1,True,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38,2608.7,False
140000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,14,1,1,0,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,10000.0,False
260000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,90,3,2,0,False,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,43,2888.89,False
630000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,247,2,2,3,True,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,2550.61,False
630000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,247,5,5,3,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,2550.61,False
630000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,247,2,2,3,True,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,2550.61,False
700000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,214,2,1,,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,3271.03,False
750000,casa,casa,Vila Velha,Centro de Vila Velha,117,3,3,2,True,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,6410.26,False
950000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,150,3,2,2,True,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,6333.33,False
1200000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,300,5,4,2,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,24,4000.0,False
1300000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,200,3,3,4,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6500.0,False
1300000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,300,4,2,1,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,4333.33,False
1300000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,160,3,3,1,True,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,8125.0,False
1300000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,300,4,2,1,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22,4333.33,False
1300000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,150,3,3,0,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,8666.67,False
1300000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,155,3,2,0,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,8387.1,False
1329000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,150,3,2,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,8860.0,False
1350000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,320,3,2,1,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,4218.75,False
1500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,264,5,2,2,True,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,5681.82,False
1500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,350,4,3,2,True,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4285.71,False
1500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,264,5,2,2,True,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22,5681.82,False
1600000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,300,5,4,,True,20,True,False,True,False,False,False,False,False,False,False,False,False,False,False,14,5333.33,False
1800000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,440,5,5,1,True,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,4090.91,False
1800000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,980,4,3,2,False,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,33,1836.73,False
1895000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,342,4,5,2,True,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35,5540.94,False
1950000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,240,3,2,3,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,8125.0,False
2000000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,150,3,2,1,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,13333.33,False
2300000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,249,5,4,,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,9236.95,False
2500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,390,5,2,5,True,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,6410.26,False
2500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,364,4,2,4,True,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,6868.13,False
2500000,casa,casa_condominio,Vila Velha,Centro de Vila Velha,369,4,3,4,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,6775.07,False
2500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,500,4,3,1,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,5000.0,False
2500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,390,5,2,5,True,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,21,6410.26,False
2800000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,485,5,2,3,True,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3,5773.2,False
2990000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,217,2,3,2,True,20,True,True,False,True,True,True,False,False,False,False,False,False,False,False,51,13778.8,False
2999000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,200,3,4,2,True,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,14995.0,False
3500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,360,4,3,5,False,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,9722.22,False
3890000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,317,5,5,3,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15,12271.29,False
4500000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,319,5,4,5,True,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17,14106.58,False
4920000,casa,casa_condominio,Vila Velha,Centro de Vila Velha,364,5,5,4,True,20,False,True,True,False,True,False,False,False,False,False,False,False,False,False,31,13516.48,False
5000000,casa,casa_condominio,Vila Velha,Centro de Vila Velha,342,4,5,3,True,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,31,14619.88,False
6033015,casa,casa_condominio,Vila Velha,Centro de Vila Velha,317,4,5,4,True,12,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,19031.59,False
6127200,casa,casa_condominio,Vila Velha,Centro de Vila Velha,368,5,5,4,True,20,False,True,True,False,True,False,False,False,False,False,False,False,False,False,71,16650.0,False
6142000,casa,casa_condominio,Vila Velha,Centro de Vila Velha,311,5,5,3,True,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,15,19749.2,False
6477153,casa,casa_condominio,Vila Velha,Centro de Vila Velha,311,5,5,4,True,19,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1,20826.86,False
7000000,casa,casa_rua_publica,Vila Velha,Centro de Vila Velha,383,4,5,,True,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,31,18276.76,False
270000,casa,casa_rua_publica,Vila Velha,Cidade da Barra,192,2,2,2,False,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,1406.25,False
350000,casa,casa_rua_publica,Vila Velha,Cidade da Barra,300,3,2,2,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,41,1166.67,False
420000,casa,casa_rua_publica,Vila Velha,Cidade da Barra,65,2,1,1,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,6461.54,False
450000,casa,casa_rua_publica,Vila Velha,Cidade da Barra,400,5,3,2,True,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,48,1125.0,False
550000,casa,casa_rua_publica,Vila Velha,Cidade da Barra,360,2,3,5,False,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1527.78,False
880000,casa,casa_rua_publica,Vila Velha,Cidade da Barra,160,3,2,4,False,18,False,True,True,False,False,False,False,False,False,False,False,False,False,False,4,5500.0,False
50000,casa,casa_rua_publica,Vila Velha,Cobi de Cima,20,1,1,0,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,2500.0,False
650000,casa,casa_rua_publica,Vila Velha,Cobilândia,470,5,3,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,1382.98,False
700000,casa,casa_rua_publica,Vila Velha,Cobilândia,250,3,3,0,True,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,2800.0,False
790000,casa,casa_rua_publica,Vila Velha,Cobilândia,445,3,2,2,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,1775.28,False
790000,casa,casa_rua_publica,Vila Velha,Cobilândia,345,3,4,2,False,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,44,2289.86,False
950000,casa,casa_rua_publica,Vila Velha,Cobilândia,350,4,4,4,True,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2714.29,False
950000,casa,casa_rua_publica,Vila Velha,Cobilândia,350,4,4,4,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,2714.29,False
950000,casa,casa_rua_publica,Vila Velha,Cobilândia,320,3,4,3,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,2968.75,False
950000,casa,casa_rua_publica,Vila Velha,Cobilândia,350,4,4,4,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,2714.29,False
1300000,casa,casa_rua_publica,Vila Velha,Cobilândia,315,3,3,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,4126.98,False
520000,casa,casa,Vila Velha,Cocal,150,4,2,1,False,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,3466.67,False
530000,casa,casa_rua_publica,Vila Velha,Cocal,160,4,3,2,True,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29,3312.5,False
850000,casa,casa_rua_publica,Vila Velha,Cocal,89,3,1,1,True,9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1,9550.56,False
850000,casa,casa_rua_publica,Vila Velha,Cocal,89,3,2,1,True,10,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3,9550.56,False
850000,casa,casa_rua_publica,Vila Velha,Cocal,89,3,1,1,True,9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,21,9550.56,False
850000,casa,casa_rua_publica,Vila Velha,Cocal,89,3,2,1,True,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,30,9550.56,False
850000,casa,casa_rua_publica,Vila Velha,Cocal,90,3,3,2,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51,9444.44,False
890000,casa,casa_rua_publica,Vila Velha,Cocal,89,3,3,2,True,7,False,True,True,False,False,False,False,False,False,False,False,False,False,False,56,10000.0,False
1190000,casa,casa_rua_publica,Vila Velha,Cocal,150,4,3,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,7933.33,False
1190000,casa,casa_condominio,Vila Velha,Cocal,150,4,3,2,True,20,True,False,False,False,False,True,False,False,False,False,False,False,False,False,11,7933.33,False
1190000,casa,casa_rua_publica,Vila Velha,Cocal,150,4,3,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,7933.33,False
1190000,casa,casa_rua_publica,Vila Velha,Cocal,150,4,3,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,7933.33,False
1190000,casa,casa_rua_publica,Vila Velha,Cocal,150,4,3,2,True,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22,7933.33,False
1190000,casa,casa_rua_publica,Vila Velha,Cocal,150,4,3,2,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,7933.33,False
2200000,casa,casa_condominio,Vila Velha,Coqueiral de Itaparica,375,4,4,5,True,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,7,5866.67,False
320000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,100,4,2,0,False,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,31,3200.0,False
550000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,110,3,3,2,True,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,5000.0,False
558000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,70,3,3,1,True,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35,7971.43,False
560000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,120,3,3,2,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4666.67,False
590000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,155,3,2,0,True,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,43,3806.45,False
695000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,400,4,3,2,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1737.5,False
750000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,180,3,3,2,False,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,56,4166.67,False
895000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,160,3,3,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,5593.75,False
1600000,casa,casa_rua_publica,Vila Velha,Cristóvão Colombo,500,5,5,2,True,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,3200.0,False
280000,casa,casa_rua_publica,Vila Velha,Darly Santos,150,3,1,2,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,1866.67,False
280000,casa,casa_rua_publica,Vila Velha,Darly Santos,150,2,1,1,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,1866.67,False
290000,casa,casa_rua_publica,Vila Velha,Darly Santos,175,2,1,4,False,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1657.14,False
890000,casa,casa_rua_publica,Vila Velha,Divino Espírito Santo,140,3,3,1,True,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,43,6357.14,False
890000,casa,casa_condominio,Vila Velha,Divino Espírito Santo,140,3,3,3,True,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,6357.14,False
1850000,casa,casa_rua_publica,Vila Velha,Divino Espírito Santo,210,5,4,2,True,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,8809.52,False
5235000,casa,casa_condominio,Vila Velha,Divino Espírito Santo,364,4,5,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,14381.87,False
280000,casa,casa_rua_publica,Vila Velha,Garoto,200,1,1,5,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,1400.0,False
165000,casa,casa_rua_publica,Vila Velha,Glória,110,3,1,0,False,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,48,1500.0,False
195000,casa,casa_rua_publica,Vila Velha,Glória,200,3,1,2,True,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17,975.0,False
380000,casa,casa_rua_publica,Vila Velha,Glória,150,3,2,2,False,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15,2533.33,False
399000,casa,casa_rua_publica,Vila Velha,Glória,200,4,2,1,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,1995.0,False
450000,casa,casa_rua_publica,Vila Velha,Glória,300,4,2,5,True,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1500.0,False
750000,casa,casa_rua_publica,Vila Velha,Glória,300,3,3,3,True,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,2500.0,False
800000,casa,casa_rua_publica,Vila Velha,Glória,120,3,2,4,False,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38,6666.67,False
850000,casa,casa_rua_publica,Vila Velha,Glória,200,5,5,5,True,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,4250.0,False
1100000,casa,casa_rua_publica,Vila Velha,Glória,360,4,3,4,False,17,False,True,False,False,False,True,False,False,False,False,False,False,False,False,18,3055.56,False
1300000,casa,casa_rua_publica,Vila Velha,Glória,205,4,3,3,True,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,6341.46,False
200000,casa,casa,Vila Velha,Guaranhuns,94,3,2,1,False,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,2127.66,False
620000,casa,casa_rua_publica,Vila Velha,Guaranhuns,100,2,3,3,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,6200.0,False
850000,casa,casa_rua_publica,Vila Velha,Guaranhuns,200,3,3,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4250.0,False
850000,casa,casa_rua_publica,Vila Velha,Guaranhuns,113,3,2,1,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,7522.12,False
899000,casa,casa_rua_publica,Vila Velha,Guaranhuns,360,3,3,2,False,20,False,True,True,False,False,False,False,False,False,False,False,False,False,False,7,2497.22,False
900000,casa,casa_rua_publica,Vila Velha,Guaranhuns,250,3,3,2,True,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,7,3600.0,False
940000,casa,casa_rua_publica,Vila Velha,Guaranhuns,115,3,2,1,True,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,8173.91,False
200000,casa,casa_rua_publica,Vila Velha,IBES,230,3,2,2,True,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17,869.57,False
260000,casa,casa_rua_publica,Vila Velha,IBES,200,3,2,2,True,9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,17,1300.0,False
500000,casa,casa_rua_publica,Vila Velha,IBES,300,5,4,5,False,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,19,1666.67,False
500000,casa,casa_rua_publica,Vila Velha,IBES,280,5,4,2,False,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,32,1785.71,False
750000,casa,casa,Vila Velha,IBES,225,3,4,1,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,3333.33,False
770000,casa,casa_rua_publica,Vila Velha,IBES,355,5,4,3,False,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,21,2169.01,False
800000,casa,casa_rua_publica,Vila Velha,IBES,250,4,3,3,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,3200.0,False
830000,casa,casa_rua_publica,Vila Velha,IBES,200,5,5,2,True,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,21,4150.0,False
850000,casa,casa_rua_publica,Vila Velha,IBES,280,4,4,3,True,20,True,False,True,False,True,False,False,False,False,False,False,False,False,False,33,3035.71,False
850000,casa,casa_rua_publica,Vila Velha,IBES,540,5,5,1,False,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,39,1574.07,False
850000,casa,casa_rua_publica,Vila Velha,IBES,250,4,3,3,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,64,3400.0,False
980000,casa,casa_rua_publica,Vila Velha,IBES,169,3,2,,True,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5798.82,False
989000,casa,casa_rua_publica,Vila Velha,IBES,500,3,2,2,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,1978.0,False
1300000,casa,casa_rua_publica,Vila Velha,IBES,270,4,4,2,True,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,4814.81,False
1300000,casa,casa_rua_publica,Vila Velha,IBES,266,4,4,2,True,20,False,True,True,True,False,False,False,False,False,False,False,False,False,False,17,4887.22,False
165000,casa,casa_rua_publica,Vila Velha,Ilha das Flores,70,2,2,5,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,2357.14,False
330000,casa,casa_rua_publica,Vila Velha,Ilha das Flores,200,4,3,2,False,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,29,1650.0,False
570000,casa,casa_rua_publica,Vila Velha,Ilha dos Ayres,106,3,3,2,True,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,30,5377.36,False
1200000,casa,casa_rua_publica,Vila Velha,Ilha dos Ayres,250,3,3,5,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,28,4800.0,False
1500000,casa,casa_condominio,Vila Velha,Ilha dos Ayres,315,5,4,4,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,4761.9,False
1500000,casa,casa_rua_publica,Vila Velha,Ilha dos Ayres,315,5,4,4,True,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,4761.9,False
420000,casa,casa_rua_publica,Vila Velha,Ilha dos Bentos,120,2,2,2,True,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23,3500.0,False
880000,casa,casa_rua_publica,Vila Velha,Ilha dos Bentos,250,5,5,0,False,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,3520.0,False
980000,casa,casa_rua_publica,Vila Velha,Ilha dos Bentos,441,4,2,5,True,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,64,2222.22,False
1100000,casa,casa_rua_publica,Vila Velha,Ilha dos Bentos,258,4,2,4,True,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,4263.57,False
380000,casa,casa_rua_publica,Vila Velha,Industrial,300,3,2,4,False,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,56,1266.67,False
