_row_id_base,_row_id_novo,cidade_base,cidade_novo,bairro_base,bairro_novo,tipo_imovel_base,tipo_imovel_novo,preco_venda_base,preco_venda_novo,area_m2_base,area_m2_novo,quartos,banheiros,vagas,dif_preco_abs,dif_preco_pct,dif_area_abs,dif_area_pct
3663,4711,Vila Velha,Vila Velha,Vale Encantado,Vale Encantado,casa,casa,1100000,1100000.0,120,120,3.0,1.0,2.0,0.0,0.0,0,0.0
3664,3755,Vila Velha,Vila Velha,Vale Encantado,Vale Encantado,casa,casa,1100000,1100000.0,140,140,3.0,1.0,2.0,0.0,0.0,0,0.0
3665,4711,Vila Velha,Vila Velha,Vale Encantado,Vale Encantado,casa,casa,1100000,1100000.0,120,120,3.0,1.0,2.0,0.0,0.0,0,0.0
3713,4887,Vitória,Vitória,Aeroporto,Aeroporto,apartamento,apartamento,1072219,1072219.0,82,82,2.0,2.0,1.0,0.0,0.0,0,0.0
3714,5163,Vitória,Vitória,Aeroporto,Aeroporto,apartamento,apartamento,1072220,1072220.0,82,82,2.0,2.0,1.0,0.0,0.0,0,0.0
3715,5163,Vitória,Vitória,Aeroporto,Aeroporto,apartamento,apartamento,1072220,1072220.0,82,82,2.0,2.0,1.0,0.0,0.0,0,0.0
3720,4870,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,530000,530000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
3720,5501,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,530000,530000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
3721,5202,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,590000,590000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
3723,5177,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,730000,730000.0,65,65,2.0,2.0,1.0,0.0,0.0,0,0.0
3723,6265,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,730000,730000.0,65,65,2.0,2.0,1.0,0.0,0.0,0,0.0
3726,5348,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,955000,955000.0,107,107,2.0,3.0,1.0,0.0,0.0,0,0.0
3727,5608,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,990000,990000.0,107,107,3.0,3.0,1.0,0.0,0.0,0,0.0
3729,5833,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,1250000,1250000.0,97,97,2.0,3.0,2.0,0.0,0.0,0,0.0
3734,6002,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,1550000,1550000.0,105,105,3.0,2.0,2.0,0.0,0.0,0,0.0
3738,5997,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,1790000,1790000.0,120,120,3.0,3.0,2.0,0.0,0.0,0,0.0
3739,5064,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,1980000,1980000.0,120,120,3.0,4.0,3.0,0.0,0.0,0,0.0
3739,5801,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,1980000,1980000.0,120,120,3.0,4.0,3.0,0.0,0.0,0,0.0
3740,5064,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,1980000,1980000.0,120,120,3.0,4.0,3.0,0.0,0.0,0,0.0
3740,5801,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,1980000,1980000.0,120,120,3.0,4.0,3.0,0.0,0.0,0,0.0
3742,6137,Vitória,Vitória,Barro Vermelho,Barro Vermelho,apartamento,apartamento,2360000,2360000.0,115,115,3.0,3.0,2.0,0.0,0.0,0,0.0
3758,6036,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,595000,595000.0,100,100,3.0,1.0,1.0,0.0,0.0,0,0.0
3759,5280,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,650000,650000.0,57,57,2.0,2.0,2.0,0.0,0.0,0,0.0
3759,6363,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,650000,650000.0,57,57,2.0,2.0,2.0,0.0,0.0,0,0.0
3763,6072,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,680000,680000.0,100,100,3.0,2.0,1.0,0.0,0.0,0,0.0
3769,5385,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,699000,699000.0,69,69,2.0,2.0,1.0,0.0,0.0,0,0.0
3771,5385,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,699000,699000.0,69,69,2.0,2.0,1.0,0.0,0.0,0,0.0
3772,5896,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,708000,708000.0,62,62,2.0,2.0,1.0,0.0,0.0,0,0.0
3773,5610,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,720000,720000.0,61,61,2.0,2.0,2.0,0.0,0.0,0,0.0
3775,5243,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,749000,749000.0,63,63,2.0,2.0,1.0,0.0,0.0,0,0.0
3780,6014,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,800000,800000.0,67,67,2.0,2.0,1.0,0.0,0.0,0,0.0
3781,5101,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,809800,809800.0,80,80,2.0,3.0,2.0,0.0,0.0,0,0.0
3783,5287,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,850000,850000.0,90,90,3.0,2.0,1.0,0.0,0.0,0,0.0
3785,4964,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,863000,863000.0,68,68,2.0,2.0,2.0,0.0,0.0,0,0.0
3787,5937,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,880000,880000.0,69,69,2.0,2.0,1.0,0.0,0.0,0,0.0
3788,5157,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,900000,900000.0,200,200,4.0,3.0,2.0,0.0,0.0,0,0.0
3796,5190,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,957118,957118.0,80,80,2.0,1.0,1.0,0.0,0.0,0,0.0
3797,4947,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,957118,957118.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
3797,5181,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,957118,957118.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
3797,5952,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,957118,957118.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
3800,6439,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1015200,1015200.0,80,80,2.0,1.0,2.0,0.0,0.0,0,0.0
3807,5827,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1100000,1100000.0,140,140,3.0,2.0,1.0,0.0,0.0,0,0.0
3808,5998,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1100000,1100000.0,138,138,3.0,3.0,1.0,0.0,0.0,0,0.0
3814,5709,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1250000,1250000.0,100,100,3.0,3.0,2.0,0.0,0.0,0,0.0
3815,5674,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1250663,1250663.0,100,100,3.0,3.0,2.0,0.0,0.0,0,0.0
3817,5922,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1321482,1321482.0,96,96,3.0,1.0,2.0,0.0,0.0,0,0.0
3819,5504,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1321484,1321484.0,96,96,3.0,2.0,2.0,0.0,0.0,0,0.0
3821,4841,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1345000,1345000.0,132,132,3.0,3.0,1.0,0.0,0.0,0,0.0
3824,5766,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1400000,1400000.0,100,100,3.0,3.0,2.0,0.0,0.0,0,0.0
3832,5235,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1670000,1670000.0,149,149,4.0,3.0,3.0,0.0,0.0,0,0.0
3833,6058,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1800000,1800000.0,151,151,4.0,4.0,3.0,0.0,0.0,0,0.0
3834,4866,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,1900000,1900000.0,150,150,4.0,4.0,3.0,0.0,0.0,0,0.0
3836,5949,Vitória,Vitória,Bento Ferreira,Bento Ferreira,apartamento,apartamento,2554559,2554559.0,150,150,3.0,1.0,3.0,0.0,0.0,0,0.0
3839,4903,Vitória,Vitória,Boa Vista,Boa Vista,apartamento,apartamento,780000,780000.0,70,70,2.0,2.0,1.0,0.0,0.0,0,0.0
3854,6184,Vitória,Vitória,Centro,Centro,apartamento,apartamento,600000,600000.0,134,134,3.0,2.0,1.0,0.0,0.0,0,0.0
3871,5563,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,950000,950000.0,80,80,2.0,2.0,1.0,0.0,0.0,0,0.0
3882,5482,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1200000,1200000.0,96,96,3.0,2.0,2.0,0.0,0.0,0,0.0
3886,6215,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1300000,1300000.0,96,96,3.0,3.0,2.0,0.0,0.0,0,0.0
3890,5557,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1390000,1390000.0,100,100,2.0,2.0,2.0,0.0,0.0,0,0.0
3892,6293,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1449000,1449000.0,89,89,3.0,2.0,2.0,0.0,0.0,0,0.0
3893,6293,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1449000,1449000.0,89,89,3.0,2.0,2.0,0.0,0.0,0,0.0
3897,5849,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1540000,1540000.0,97,97,3.0,3.0,2.0,0.0,0.0,0,0.0
3898,5214,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1550000,1550000.0,98,98,3.0,2.0,2.0,0.0,0.0,0,0.0
3901,5546,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1790000,1790000.0,108,108,3.0,3.0,2.0,0.0,0.0,0,0.0
3903,6039,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1980000,1980000.0,96,96,3.0,3.0,2.0,0.0,0.0,0,0.0
3904,5887,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,1990000,1990000.0,107,107,3.0,3.0,2.0,0.0,0.0,0,0.0
3906,5578,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,2200000,2200000.0,107,107,3.0,2.0,2.0,0.0,0.0,0,0.0
3907,5024,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,2200000,2200000.0,107,107,3.0,3.0,2.0,0.0,0.0,0,0.0
3907,5373,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,2200000,2200000.0,107,107,3.0,3.0,2.0,0.0,0.0,0,0.0
3914,4853,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,2500000,2500000.0,120,120,3.0,3.0,2.0,0.0,0.0,0,0.0
3935,6392,Vitória,Vitória,Enseada do Suá,Enseada do Suá,apartamento,apartamento,4450000,4450000.0,187,187,4.0,5.0,3.0,0.0,0.0,0,0.0
3954,5553,Vitória,Vitória,Ilha de Santa Maria,Ilha de Santa Maria,apartamento,apartamento,1906294,1906294.0,110,110,3.0,3.0,2.0,0.0,0.0,0,0.0
3957,5794,Vitória,Vitória,Ilha de Santa Maria,Ilha de Santa Maria,apartamento,apartamento,1906296,1906296.0,110,110,3.0,3.0,2.0,0.0,0.0,0,0.0
3961,5804,Vitória,Vitória,Ilha de Santa Maria,Ilha de Santa Maria,apartamento,apartamento,1990000,1990000.0,110,110,3.0,3.0,2.0,0.0,0.0,0,0.0
3972,5269,Vitória,Vitória,Ilha de Santa Maria,Ilha de Santa Maria,apartamento,apartamento,3104978,3104978.0,150,150,3.0,1.0,3.0,0.0,0.0,0,0.0
3973,5269,Vitória,Vitória,Ilha de Santa Maria,Ilha de Santa Maria,apartamento,apartamento,3104978,3104978.0,150,150,3.0,1.0,3.0,0.0,0.0,0,0.0
3974,5441,Vitória,Vitória,Ilha de Santa Maria,Ilha de Santa Maria,apartamento,apartamento,3163646,3163646.0,150,150,3.0,1.0,3.0,0.0,0.0,0,0.0
3994,6212,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,430000,430000.0,64,64,2.0,1.0,1.0,0.0,0.0,0,0.0
3995,6246,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,430000,430000.0,50,50,2.0,1.0,1.0,0.0,0.0,0,0.0
3996,6212,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,430000,430000.0,64,64,2.0,1.0,1.0,0.0,0.0,0,0.0
3997,5717,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,430000,430000.0,55,55,2.0,1.0,1.0,0.0,0.0,0,0.0
4004,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4004,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4007,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4007,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4008,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4008,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4009,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4009,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4011,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4011,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4012,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4012,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4013,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4013,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4014,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4014,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4015,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4015,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4016,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4016,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4017,5593,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4018,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4018,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4019,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4019,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4020,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4020,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4021,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4021,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4022,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4022,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4023,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4023,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4025,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4025,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4026,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4026,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4027,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4027,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4028,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4028,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4029,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4029,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4030,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4030,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4031,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4031,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4032,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4032,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4033,5567,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4033,6198,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,450000,450000.0,70,70,3.0,1.0,1.0,0.0,0.0,0,0.0
4034,5197,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,460000,460000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4034,5481,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,460000,460000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4035,5197,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,460000,460000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4035,5481,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,460000,460000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4036,5197,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,460000,460000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4036,5481,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,460000,460000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4038,5197,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,460000,460000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4038,5481,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,460000,460000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4039,5616,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,465000,465000.0,55,55,2.0,1.0,1.0,0.0,0.0,0,0.0
4040,5616,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,465000,465000.0,55,55,2.0,1.0,1.0,0.0,0.0,0,0.0
4041,5096,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,469991,469991.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4043,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4043,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4044,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4044,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4045,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4045,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4046,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4046,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4047,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4047,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4048,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4048,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4049,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4049,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4050,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4050,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4051,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4051,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4052,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4052,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4053,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4053,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4054,5114,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
4054,5852,Vitória,Vitória,Jardim Camburi,Jardim Camburi,apartamento,apartamento,470000,470000.0,70,70,2.0,1.0,1.0,0.0,0.0,0,0.0
