motivo_remocao,id_anuncio,titulo,url,categoria_olx,tipo_detalhado,tipo_url,data_anuncio_olx,data_coleta,preco_venda,area_m2,preco_m2,cidade,bairro,tipo_imovel,subtipo_imovel,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,area_suspeita,preco_suspeito,preco_m2_suspeito,preco_m2_suspeito_original
preco_m2_suspeito,1477288290,AC vendo essa casa em planalto Serrano bloco A,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ac-vendo-essa-casa-em-planalto-serrano-bloco-a-1477288290,Casas,Venda - casa em rua pública,casa,2026-06-30T14:00:02,2026-07-06T22:46:47,120000,180,666.67,Serra,Planalto Serrano,casa,casa_rua_publica,2,1,1,8,6,False,False,False,False,False,False,False,False,True,True
preco_m2_suspeito,1512775160,NP casa á venda em porto dourado,https://es.olx.com.br/norte-do-espirito-santo/imoveis/np-casa-a-venda-em-porto-dourado-1512775160,Casas,Venda - casa em rua pública,casa,2026-06-23T15:25:00,2026-07-06T22:50:27,100000,200,500.0,Serra,Porto Dourado,casa,casa_rua_publica,2,1,1,7,13,False,False,False,False,False,False,False,False,True,True
preco_m2_suspeito,1515706343,Terreno em praia de Capuba Jacaraipe,https://es.olx.com.br/norte-do-espirito-santo/imoveis/terreno-em-praia-de-capuba-jacaraipe-1515706343,Casas,Venda - casa em rua pública,casa,2026-07-05T12:17:15,2026-07-06T22:43:17,150000,360,416.67,Serra,Praia de Capuba,casa,casa_rua_publica,0,0,0,3,1,False,False,False,False,False,False,False,False,True,True
preco_m2_suspeito,1496347858,*Casa Simples a Venda na Serra,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-simples-a-venda-na-serra-1496347858,Casas,Venda - casa em rua pública,casa,2026-06-25T16:26:33,2026-07-06T22:48:54,130000,200,650.0,Serra,Residencial Centro da Serra,casa,casa_rua_publica,3,2,2,8,11,False,False,False,False,False,False,False,False,True,True
preco_m2_suspeito,1514107149,Vendo Casa em Santo Antônio Na Serra,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-santo-antonio-na-serra-1514107149,Casas,Venda - casa em rua pública,casa,2026-06-29T10:12:07,2026-07-06T22:47:01,115000,200,575.0,Serra,Santo Antônio,casa,casa_rua_publica,2,1,1,7,7,False,False,True,False,False,False,False,False,True,True
preco_m2_suspeito,1513239517,Ca Vendo casa,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ca-vendo-casa-1513239517,Casas,Venda - casa em rua pública,casa,2026-06-25T12:03:40,2026-07-06T22:49:28,90000,200,450.0,Serra,Serra Dourada I,casa,casa_rua_publica,2,2,1,8,11,False,False,False,False,False,False,False,False,True,True
preco_m2_suspeito,1474826663,JA Vendo casa em São Marcos - Serra,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ja-vendo-casa-em-sao-marcos-serra-1474826663,Casas,Venda - casa em rua pública,casa,2026-06-26T14:45:09,2026-07-06T22:48:39,120000,220,545.45,Serra,São Marcos I,casa,casa_rua_publica,2,1,1,11,10,False,False,True,False,False,False,False,False,True,True
preco_m2_suspeito,1453339105,LV* Vendo essa casa em jacaraipe,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lv-vendo-essa-casa-em-jacaraipe-1453339105,Casas,Venda - casa em rua pública,casa,2026-06-26T14:47:51,2026-07-06T22:48:23,180000,420,428.57,Serra,São Patrício,casa,casa_rua_publica,2,1,4,13,10,False,False,False,False,False,False,False,False,True,True
preco_m2_suspeito,1454966054,Lb Vendo essa casa em jardim limoeiro,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lb-vendo-essa-casa-em-jardim-limoeiro-1454966054,Casas,Venda - casa em rua pública,casa,2026-06-26T14:46:59,2026-07-06T22:48:23,200000,290,689.66,Serra,Valparaíso,casa,casa_rua_publica,3,1,2,14,10,False,False,False,False,False,False,False,False,True,True
preco_m2_suspeito,1512771239,LC Negocio com entrada em Vista da Serra.,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lc-negocio-com-entrada-em-vista-da-serra-1512771239,Casas,Venda - casa em rua pública,casa,2026-06-23T15:11:28,2026-07-06T22:50:27,98000,180,544.44,Serra,Vista da Serra I,casa,casa_rua_publica,2,1,2,10,13,False,False,False,False,False,False,False,False,True,True
preco_m2_suspeito,1476417794,OPORTUNIDADE EM AREINHA VIANA,https://es.olx.com.br/norte-do-espirito-santo/imoveis/oportunidade-em-areinha-viana-1476417794,Casas,Venda - casa em rua pública,casa,2026-06-17T10:59:19,2026-07-06T22:18:12,95000,200,475.0,Viana,Areinha,casa,casa_rua_publica,2,1,2,5,19,False,False,True,False,False,False,False,False,True,True
preco_m2_suspeito,1514731016,VENDO CASA EM AREINHA VIANA,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-areinha-viana-1514731016,Casas,Venda - casa em rua pública,casa,2026-07-01T16:21:55,2026-07-06T22:18:12,125000,180,694.44,Viana,Areinha,casa,casa_rua_publica,2,1,2,7,5,False,False,True,False,False,False,False,False,True,True
preco_m2_suspeito,1502609748,CASA DOIS PAVIMENTOS / MARCILIO DE NORONHA,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-dois-pavimentos-marcilio-de-noronha-1502609748,Casas,Venda - casa em rua pública,casa,2026-06-12T14:57:38,2026-07-06T22:18:49,152000,300,506.67,Viana,Industrial,casa,casa_rua_publica,5,2,1,12,24,False,False,True,False,False,False,False,False,True,True
preco_m2_suspeito,1508243274,Vendo .troco casa em ITAMARAJU BAHIA ... Cidade baixa travessa Carlos Gomes,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-troco-casa-em-itamaraju-bahia--cidade-baixa-travessa-carlos-gomes-1508243274,Casas,Venda - casa em rua pública,casa,2026-06-05T22:14:06,2026-07-06T22:19:04,90000,1000,90.0,Viana,Marcílio de Noronha,casa,casa_rua_publica,4,2,1,1,31,False,False,True,False,False,False,False,False,True,True
