motivo_remocao,id_anuncio,titulo,url,categoria_olx,tipo_detalhado,tipo_url,data_anuncio_olx,data_coleta,preco_venda,area_m2,preco_m2,cidade,bairro,tipo_imovel,subtipo_imovel,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,area_suspeita,preco_suspeito,preco_m2_suspeito,preco_m2_suspeito_original
sem_preco_venda,1511028064,Casa em Praia Grande condomínio Hazeh,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-em-praia-grande-condominio-hazeh-1511028064,Casas,Venda - casa em rua pública,casa,2026-06-16T17:37:47,2026-07-06T22:15:59,,440,,Fundão,Praia Grande,casa,casa_rua_publica,2,2,5,18,20,False,False,True,False,True,False,False,False,False,False
area_m2_invalida,1261395255,Edifício em Meaipe com 24 Aptos,https://es.olx.com.br/norte-do-espirito-santo/imoveis/edificio-em-meaipe-com-24-aptos-1261395255,Apartamentos,Venda - apartamento padrão,apartamento,2026-05-28T05:59:32,2026-07-06T23:21:20,12000000,0,,Guarapari,Meaípe,apartamento,apartamento_padrao,0,0,5,1,39,False,False,False,False,False,False,True,False,False,False
area_m2_invalida,1502810323,Valéria Santos corretora de imóveis,https://es.olx.com.br/norte-do-espirito-santo/imoveis/valeria-santos-corretora-de-imoveis-1502810323,Apartamentos,Venda - apartamento padrão,apartamento,2026-05-17T16:16:44,2026-07-06T23:21:59,600,0,,Guarapari,Praia do Morro,apartamento,apartamento_padrao,2,2,0,2,50,False,True,True,True,True,True,True,True,False,False
preco_suspeito,1506859219,Cobertura na Praia do Morro com 6 quartos,https://es.olx.com.br/norte-do-espirito-santo/imoveis/cobertura-na-praia-do-morro-com-6-quartos-1506859219,Apartamentos,Venda - apartamento cobertura,apartamento,2026-05-31T17:51:05,2026-07-06T23:20:48,1650,328,5.03,Guarapari,Praia do Morro,apartamento,apartamento_cobertura,5,5,1,20,36,False,True,True,False,True,True,False,True,True,True
preco_suspeito,1511831809,Apartamento na Praia do Morro em Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-na-praia-do-morro-em-guarapari-es-1511831809,Apartamentos,Venda - apartamento padrão,apartamento,2026-06-19T15:10:40,2026-07-06T23:19:29,365000000,55,6636363.64,Guarapari,Praia do Morro,apartamento,apartamento_padrao,2,1,,8,17,False,False,False,False,False,False,False,True,True,True
preco_suspeito,1515878339,"Apto 2 quartos, 2 banheiros, vaga de garagem privativa, em ótima localização na Praia do M",https://es.olx.com.br/norte-do-espirito-santo/imoveis/apto-2-quartos-2-banheiros-vaga-de-garagem-privativa-em-otima-localizacao-na-praia-do-m-1515878339,Apartamentos,Venda - apartamento padrão,apartamento,2026-07-06T11:10:14,2026-07-06T23:17:06,430000000,70,6142857.14,Guarapari,Praia do Morro,apartamento,apartamento_padrao,2,2,1,12,0,False,False,False,False,False,False,False,True,True,True
area_suspeita,1492545101,Exclusividade e Vista Panorâmica: O Melhor de Guarapari ao Seu Alcance,https://es.olx.com.br/norte-do-espirito-santo/imoveis/exclusividade-e-vista-panoramica-o-melhor-de-guarapari-ao-seu-alcance-1492545101,Casas,Venda - casa em condominio fechado,casa,2026-04-08T20:41:43,2026-07-06T23:07:45,3360000,46159,72.79,Guarapari,Adalberto Simão Nader,casa,casa_condominio,3,5,2,20,89,False,True,False,False,False,False,True,False,True,True
area_suspeita,1511722861,"Casa com 4 dormitórios à venda, 1100 m² por R$ 3.800.000,00 - Bela Vista - Guarapari/ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-com-4-dormitorios-a-venda-1100-m-por-r-3-800-000-00-bela-vista-guarapari-es-1511722861,Casas,Venda - casa em condominio fechado,casa,2026-06-19T05:28:07,2026-07-06T23:06:23,3800000,1100,3454.55,Guarapari,Bela Vista,casa,casa_condominio,4,5,5,14,17,False,True,True,False,False,False,True,False,False,False
area_suspeita,1430819168,Imóvel para venda possui 1200 metros quadrados com 4 quartos em Bela Vista - Guarapari - E,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-possui-1200-metros-quadrados-com-4-quartos-em-bela-vista-guarapari-e-1430819168,Casas,Venda - casa em condominio fechado,casa,2025-08-22T16:30:24,2026-07-06T23:09:54,3800000,1200,3166.67,Guarapari,Bela Vista,casa,casa_condominio,4,2,5,14,318,False,True,False,False,False,False,True,False,False,False
area_suspeita,1515788412,Imóvel para venda com 1600 metros quadrados com 3 quartos em Buenos Aires - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-1600-metros-quadrados-com-3-quartos-em-buenos-aires-guarapari-es-1515788412,Casas,Venda - casa em rua pública,casa,2026-07-05T21:47:27,2026-07-06T23:05:33,1700000,1600,1062.5,Guarapari,Buenos Aires,casa,casa_rua_publica,3,3,2,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515542605,Imóvel para venda com 1600 metros quadrados com 3 quartos em Buenos Aires - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-1600-metros-quadrados-com-3-quartos-em-buenos-aires-guarapari-es-1515542605,Casas,Venda - casa em rua pública,casa,2026-07-04T12:46:30,2026-07-06T23:06:05,1700000,1600,1062.5,Guarapari,Buenos Aires,casa,casa_rua_publica,3,3,2,20,2,False,False,False,False,False,False,True,False,False,False
area_suspeita,1509294803,Imóvel para venda possui 1600 metros quadrados com 3 quartos em Buenos Aires - Guarapari -,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-possui-1600-metros-quadrados-com-3-quartos-em-buenos-aires-guarapari-1509294803,Casas,Venda - casa em rua pública,casa,2026-06-09T22:53:47,2026-07-06T23:06:42,1700000,1600,1062.5,Guarapari,Buenos Aires,casa,casa_rua_publica,3,3,2,20,27,False,False,False,False,False,False,True,False,False,False
area_suspeita,1011619248,Quatro chalés um ao lado do outro em Buenos Aries.,https://es.olx.com.br/norte-do-espirito-santo/imoveis/quatro-chales-um-ao-lado-do-outro-em-buenos-aries-1011619248,Casas,Venda - casa em condominio fechado,casa,2025-08-15T15:12:20,2026-07-06T23:10:09,1750000,1100,1590.91,Guarapari,Buenos Aires,casa,casa_condominio,5,5,5,16,325,False,True,True,False,True,False,True,False,False,False
area_suspeita,1515683453,Imóvel para venda tem 1018 metros quadrados com 8 quartos em Buenos Aires - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-tem-1018-metros-quadrados-com-8-quartos-em-buenos-aires-guarapari-es-1515683453,Casas,Venda - casa em rua pública,casa,2026-07-05T09:52:24,2026-07-06T23:05:50,1790000,1018,1758.35,Guarapari,Buenos Aires,casa,casa_rua_publica,5,2,5,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515710736,Imóvel para venda com 2100 metros quadrados com 4 quartos em Buenos Aires - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-2100-metros-quadrados-com-4-quartos-em-buenos-aires-guarapari-es-1515710736,Casas,Venda - casa em rua pública,casa,2026-07-05T12:38:23,2026-07-06T23:05:50,3000000,2100,1428.57,Guarapari,Buenos Aires,casa,casa_rua_publica,4,2,5,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515973252,Imóvel para venda tem 1500 metros quadrados com 3 quartos em Buenos Aires - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-tem-1500-metros-quadrados-com-3-quartos-em-buenos-aires-guarapari-es-1515973252,Casas,Venda - casa em rua pública,casa,2026-07-06T16:14:27,2026-07-06T23:05:33,3500000,1500,2333.33,Guarapari,Buenos Aires,casa,casa_rua_publica,3,3,5,20,0,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515644455,Imóvel para venda com 1500 metros quadrados com 3 quartos em Buenos Aires - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-1500-metros-quadrados-com-3-quartos-em-buenos-aires-guarapari-es-1515644455,Casas,Venda - casa em rua pública,casa,2026-07-04T23:14:27,2026-07-06T23:05:50,3500000,1500,2333.33,Guarapari,Buenos Aires,casa,casa_rua_publica,3,3,5,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1485082583,Vende-se linda casa de Alto Padrão em Buenos Aires - Guarapari/ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vende-se-linda-casa-de-alto-padrao-em-buenos-aires-guarapari-es-1485082583,Casas,Venda - casa em rua pública,casa,2026-03-12T06:57:00,2026-07-06T23:08:00,3500000,1500,2333.33,Guarapari,Buenos Aires,casa,casa_rua_publica,4,5,0,20,116,False,False,False,False,False,False,True,False,False,False
area_suspeita,1401865176,Casarão Guarapari-baías pra cavalos-pets-entrada privada-cercada troco-leia-parcelo,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casarao-guarapari-baias-pra-cavalos-pets-entrada-privada-cercada-troco-leia-parcelo-1401865176,Casas,Venda - casa em rua pública,casa,2026-05-10T08:41:58,2026-07-06T23:07:32,850009,1110,765.77,Guarapari,Comunidade Urbana de Amarelos,casa,casa_rua_publica,5,4,5,20,57,False,False,True,False,False,False,True,False,False,True
area_suspeita,1445924225,CASA DUPLEX À VENDA EM BUENOS AIRES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-duplex-venda-em-buenos-aires-1445924225,Casas,Venda - casa em rua pública,casa,2025-10-17T21:58:58,2026-07-06T23:09:25,2150000,3300,651.52,Guarapari,Comunidade Urbana de Iguape,casa,casa_rua_publica,3,4,,20,262,False,False,False,False,False,False,True,False,True,True
area_suspeita,1515552596,"Casa à Venda em Jaboti, Guarapari  5.200m² por R$1.190.000",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-em-jaboti-guarapari-5-200m-por-r-1-190-000-1515552596,Casas,Venda - casa em rua pública,casa,2026-07-04T13:31:37,2026-07-06T23:06:05,1190000,3000,396.67,Guarapari,Comunidade Urbana de Jaboti,casa,casa_rua_publica,5,3,5,5,2,False,True,True,False,False,False,True,False,True,True
area_m2_invalida,1503694411,Vendo casa no bairro reta grande Guarapari,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-no-bairro-reta-grande-guarapari-1503694411,Casas,Venda - casa em vila,casa,2026-05-20T15:33:19,2026-07-06T23:07:14,150000,0,,Guarapari,Comunidade Urbana de Reta Grande,casa,casa,2,1,0,14,47,False,False,False,False,False,False,True,False,False,False
area_suspeita,1511462513,"Casa estilo Chácara à venda em Condados, Meaípe, Guarapari - 7 Quartos e Lazer Completo",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-estilo-chacara-a-venda-em-condados-meaipe-guarapari-7-quartos-e-lazer-completo-1511462513,Casas,Venda - casa em rua pública,casa,2026-06-18T08:56:51,2026-07-06T23:06:42,1790000,2000,895.0,Guarapari,Condados,casa,casa_rua_publica,5,5,4,20,18,False,True,False,True,False,False,True,False,False,True
area_suspeita,1515223889,"Vende-se excelente casa no Condomínio Buenos Aires Country, em Buenos Aires, Guarapari ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/vende-se-excelente-casa-no-condominio-buenos-aires-country-em-buenos-aires-guarapari-es-1515223889,Casas,Venda - casa em condominio fechado,casa,2026-07-03T09:14:35,2026-07-06T23:06:05,5900000,1200,4916.67,Guarapari,Enseada Azul,casa,casa_condominio,4,5,0,20,3,False,False,False,False,False,False,True,False,False,False
area_suspeita,1512492221,VENDO CASA EM JABARAÍ GUARAPARI,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vendo-casa-em-jabarai-guarapari-1512492221,Casas,Venda - casa em rua pública,casa,2026-06-22T15:55:39,2026-07-06T23:06:23,460000,2200,209.09,Guarapari,Jabaraí,casa,casa_rua_publica,2,1,2,13,14,False,False,True,False,False,False,True,False,True,True
area_suspeita,1365395643,"linda chácara a venda em Guarapari ,com 5.250 m2, casa com 2 quartos, área de lazer e um b",https://es.olx.com.br/norte-do-espirito-santo/imoveis/linda-chacara-a-venda-em-guarapari-com-5-250-m2-casa-com-2-quartos-area-de-lazer-e-um-b-1365395643,Casas,Venda - casa em rua pública,casa,2025-02-10T09:30:59,2026-07-06T23:10:59,1600000,5250,304.76,Guarapari,Jardim Santa Rosa,casa,casa_rua_publica,2,2,5,14,511,False,True,True,True,True,False,True,False,True,True
area_suspeita,1317483884,Excelente oportunidade com 1800m²,https://es.olx.com.br/norte-do-espirito-santo/imoveis/excelente-oportunidade-com-1800m-1317483884,Casas,Venda - casa em rua pública,casa,2024-07-01T23:20:55,2026-07-06T23:11:12,1300000,1800,722.22,Guarapari,Lagoa Funda,casa,casa_rua_publica,4,4,4,20,734,False,True,False,False,False,False,True,False,False,True
area_suspeita,1515663978,Imóvel para venda com 1096 metros quadrados com 9 quartos em Lameirão - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-1096-metros-quadrados-com-9-quartos-em-lameirao-guarapari-es-1515663978,Casas,Venda - casa em rua pública,casa,2026-07-05T04:17:46,2026-07-06T23:05:50,1800000,1096,1642.34,Guarapari,Lameirão,casa,casa_rua_publica,5,5,5,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515794201,Imóvel para venda com 1700 metros quadrados com 12 quartos em Lameirão - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-1700-metros-quadrados-com-12-quartos-em-lameirao-guarapari-es-1515794201,Casas,Venda - casa em rua pública,casa,2026-07-05T22:37:45,2026-07-06T23:05:33,19800000,1700,11647.06,Guarapari,Lameirão,casa,casa_rua_publica,5,5,0,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515550860,Imóvel para venda possui 1700 metros quadrados com 12 quartos em Lameirão - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-possui-1700-metros-quadrados-com-12-quartos-em-lameirao-guarapari-es-1515550860,Casas,Venda - casa em rua pública,casa,2026-07-04T13:23:29,2026-07-06T23:06:05,19800000,1700,11647.06,Guarapari,Lameirão,casa,casa_rua_publica,5,5,0,20,2,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515675807,Imóvel para venda tem 5000 metros quadrados com 3 quartos em Meaípe - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-tem-5000-metros-quadrados-com-3-quartos-em-meaipe-guarapari-es-1515675807,Casas,Venda - casa em rua pública,casa,2026-07-05T08:49:32,2026-07-06T23:05:50,1800000,5000,360.0,Guarapari,Meaípe,casa,casa_rua_publica,3,2,2,20,1,False,False,False,False,False,False,True,False,True,True
area_suspeita,1144023225,"Pousada à Venda com 1008 m², 12 suítes em Meaípe - Guarapari - ES",https://es.olx.com.br/norte-do-espirito-santo/imoveis/pousada-a-venda-com-1008-m-12-suites-em-meaipe-guarapari-es-1144023225,Casas,Venda - casa em rua pública,casa,2023-04-14T11:12:09,2026-07-06T23:11:42,2500000,1008,2480.16,Guarapari,Meaípe,casa,casa_rua_publica,5,5,5,20,1179,True,False,False,False,False,False,True,False,False,False
area_suspeita,1445019462,CASA - 10 dormitórios - MEAÍPE - Guarapari,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-10-dormitorios-meaipe-guarapari-1445019462,Casas,Venda - casa em rua pública,casa,2025-10-14T20:21:37,2026-07-06T23:09:43,5010000,1500,3340.0,Guarapari,Meaípe,casa,casa_rua_publica,5,5,4,20,265,False,False,False,False,True,False,True,False,False,False
area_suspeita,1494347072,PROPRIEDADE Á VENDA EM MEAÍPE codigo: 309962,https://es.olx.com.br/norte-do-espirito-santo/imoveis/propriedade-a-venda-em-meaipe-codigo-309962-1494347072,Casas,Venda - casa em rua pública,casa,2026-04-15T14:15:54,2026-07-06T23:07:45,6000000,1800,3333.33,Guarapari,Meaípe,casa,casa_rua_publica,5,5,5,16,82,False,False,False,False,False,False,True,False,False,False
area_suspeita,1497365199,"Pousada á venda em Meaípe, Guarapari/ES. codigo: 325003",https://es.olx.com.br/norte-do-espirito-santo/imoveis/pousada-a-venda-em-meaipe-guarapari-es-codigo-325003-1497365199,Casas,Venda - casa em rua pública,casa,2026-04-27T16:40:43,2026-07-06T23:07:45,7000000,2000,3500.0,Guarapari,Meaípe,casa,casa_rua_publica,5,3,5,20,70,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515664287,Imóvel para venda possui 1300 metros quadrados com 5 quartos em Meaípe - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-possui-1300-metros-quadrados-com-5-quartos-em-meaipe-guarapari-es-1515664287,Casas,Venda - casa em rua pública,casa,2026-07-05T04:27:44,2026-07-06T23:05:50,7500000,1300,5769.23,Guarapari,Meaípe,casa,casa_rua_publica,5,5,5,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515705941,Imóvel para venda possui 3300 metros quadrados com 3 quartos em Nova Guarapari - Guarapari,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-possui-3300-metros-quadrados-com-3-quartos-em-nova-guarapari-guarapari-1515705941,Casas,Venda - casa em rua pública,casa,2026-07-05T12:11:23,2026-07-06T23:05:50,2400000,3300,727.27,Guarapari,Nova Guarapari,casa,casa_rua_publica,3,2,0,20,1,False,False,False,False,False,False,True,False,False,True
area_suspeita,1292684150,Casa para venda com 1200 metros quadrados com 8 quartos em Olaria - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-para-venda-com-1200-metros-quadrados-com-8-quartos-em-olaria-guarapari-es-1292684150,Casas,Venda - casa em rua pública,casa,2025-10-20T17:13:02,2026-07-06T23:09:25,6000000,1200,5000.0,Guarapari,Olaria,casa,casa_rua_publica,5,5,3,20,259,False,False,False,False,False,False,True,False,False,False
area_suspeita,1515748494,Imóvel para venda com 1200 metros quadrados com 7 quartos em Olaria - Guarapari - ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-com-1200-metros-quadrados-com-7-quartos-em-olaria-guarapari-es-1515748494,Casas,Venda - casa em rua pública,casa,2026-07-05T16:22:15,2026-07-06T23:05:50,10000000,1200,8333.33,Guarapari,Olaria,casa,casa_rua_publica,5,5,5,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1509274357,Espetacular mansão no canal de Guarapari,https://es.olx.com.br/norte-do-espirito-santo/imoveis/espetacular-mansao-no-canal-de-guarapari-1509274357,Casas,Venda - casa em rua pública,casa,2026-06-09T21:39:25,2026-07-06T23:06:56,13000000,2000,6500.0,Guarapari,Olaria,casa,casa_rua_publica,5,5,,9,27,False,False,False,False,False,False,True,False,False,False
area_suspeita,1491614097,"Mansão de luxo à venda no Canal de Guarapari com marina privativa, 5 suítes e lazer comple",https://es.olx.com.br/norte-do-espirito-santo/imoveis/mansao-de-luxo-a-venda-no-canal-de-guarapari-com-marina-privativa-5-suites-e-lazer-comple-1491614097,Casas,Venda - casa em rua pública,casa,2026-04-06T05:31:35,2026-07-06T23:07:45,16000000,2700,5925.93,Guarapari,Olaria,casa,casa_rua_publica,5,5,5,20,91,True,True,False,True,False,False,True,False,False,False
area_suspeita,1411076316,"Amantes da natureza, essa é a sua chance de investir em tranquilidade.",https://es.olx.com.br/norte-do-espirito-santo/imoveis/amantes-da-natureza-essa-e-a-sua-chance-de-investir-em-tranquilidade-1411076316,Casas,Venda - casa em rua pública,casa,2025-06-10T09:47:09,2026-07-06T23:10:28,1500000,1800,833.33,Guarapari,Porto Grande,casa,casa_rua_publica,3,3,3,18,391,False,True,True,False,False,False,True,False,False,True
area_suspeita,1411076597,CASA SENSACIONAL A VENDA PROXIMO A MEAIPE COM ACESSO DIRETO A LAGOA .,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-sensacional-a-venda-proximo-a-meaipe-com-acesso-direto-a-lagoa-1411076597,Casas,Venda - casa em rua pública,casa,2025-06-10T09:48:25,2026-07-06T23:10:28,3800000,1500,2533.33,Guarapari,Porto Grande,casa,casa_rua_publica,5,5,4,20,391,False,True,True,False,True,False,True,False,False,False
area_suspeita,1514655087,Linda Casa Duplex na Praia do Morro - Guarapari/ES.,https://es.olx.com.br/norte-do-espirito-santo/imoveis/linda-casa-duplex-na-praia-do-morro-guarapari-es-1514655087,Casas,Venda - casa em rua pública,casa,2026-07-01T12:02:40,2026-07-06T23:06:05,930000,20000,46.5,Guarapari,Praia do Morro,casa,casa_rua_publica,3,3,2,20,5,False,True,False,False,False,False,True,False,True,True
area_suspeita,1491617217,Espetacular mansão de luxo com lazer completo a venda no condomínio Aldeia da Praia em Gua,https://es.olx.com.br/norte-do-espirito-santo/imoveis/espetacular-mansao-de-luxo-com-lazer-completo-a-venda-no-condominio-aldeia-da-praia-em-gua-1491617217,Casas,Venda - casa em rua pública,casa,2026-04-06T05:47:41,2026-07-06T23:07:45,15000000,2000,7500.0,Guarapari,Praia do Morro,casa,casa_rua_publica,5,4,5,20,91,False,True,False,True,True,False,True,False,False,False
area_suspeita,1497938096,"A CASA MAIS BONITA DO CONDOMÍNIO ""ALDEIA DA PRAIA"" EM GUARAPARI",https://es.olx.com.br/norte-do-espirito-santo/imoveis/a-casa-mais-bonita-do-condominio-aldeia-da-praia-em-guarapari-1497938096,Casas,Venda - casa em condominio fechado,casa,2026-04-29T11:24:39,2026-07-06T23:07:32,20000000,2000,10000.0,Guarapari,Praia do Morro,casa,casa_condominio,5,5,5,20,68,False,True,True,True,True,False,True,False,False,False
area_suspeita,1411076544,Casa na Aldeia da Praia 6 quartos em Guarapari/ES,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-na-aldeia-da-praia-6-quartos-em-guarapari-es-1411076544,Casas,Venda - casa em rua pública,casa,2025-06-10T09:48:23,2026-07-06T23:10:28,20000000,2000,10000.0,Guarapari,Praia do Morro,casa,casa_rua_publica,5,5,5,20,391,False,True,True,False,True,False,True,False,False,False
preco_suspeito,1511511552,Casa à venda na Praia do Morro em Guarapari,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-na-praia-do-morro-em-guarapari-1511511552,Casas,Venda - casa em rua pública,casa,2026-06-18T11:40:03,2026-07-06T23:06:42,21000000,1180000,17.8,Guarapari,Praia do Morro,casa,casa_rua_publica,2,5,,20,18,False,False,False,False,False,False,True,True,True,True
area_m2_invalida,763612724,Boulevard Mar Dule (Lote ou Casa),https://es.olx.com.br/norte-do-espirito-santo/imoveis/boulevard-mar-dule-lote-ou-casa-763612724,Casas,Venda - casa em condominio fechado,casa,2026-06-01T18:55:17,2026-07-06T23:06:56,360000,0,,Guarapari,Recanto da Sereia,casa,casa_condominio,0,0,0,12,35,False,True,True,True,False,False,True,False,False,False
preco_suspeito,1510408156,Casa com um bom terreno plano,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-com-um-bom-terreno-plano-1510408156,Casas,Venda - casa em condominio fechado,casa,2026-06-14T12:15:47,2026-07-06T23:06:42,200,300,0.67,Guarapari,Santa Mônica,casa,casa_condominio,2,1,4,6,22,False,False,False,False,False,False,False,True,True,True
area_suspeita,1365395114,Excelente casa de 3 quartos em 4 lotes a menos de 150m da praia codigo: 97514,https://es.olx.com.br/norte-do-espirito-santo/imoveis/excelente-casa-de-3-quartos-em-4-lotes-a-menos-de-150m-da-praia-codigo-97514-1365395114,Casas,Venda - casa em rua pública,casa,2024-12-26T13:21:00,2026-07-06T23:10:59,1800000,1200,1500.0,Guarapari,Santa Mônica,casa,casa_rua_publica,3,2,4,20,557,False,False,True,False,False,False,True,False,False,False
area_suspeita,1477958511,"Casa à venda na praia de Setiba! Mansão Estilosa, natureza e beleza.",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-na-praia-de-setiba-mansao-estilosa-natureza-e-beleza-1477958511,Casas,Venda - casa em rua pública,casa,2026-02-15T07:12:57,2026-07-06T23:08:10,1300000,1599,813.01,Guarapari,Setiba,casa,casa_rua_publica,4,2,2,20,141,False,False,True,False,False,False,True,False,False,True
area_suspeita,1382541715,Excelente Casa Residencial com lind vista para mar,https://es.olx.com.br/norte-do-espirito-santo/imoveis/excelente-casa-residencial-com-lind-vista-para-mar-1382541715,Casas,Venda - casa em rua pública,casa,2025-02-27T14:32:07,2026-07-06T23:10:59,1550000,1600,968.75,Guarapari,Setiba,casa,casa_rua_publica,3,2,2,13,494,False,False,False,False,False,False,True,False,False,True
area_suspeita,1145501825,Mansão Triplex de Frente para Mar,https://es.olx.com.br/norte-do-espirito-santo/imoveis/mansao-triplex-de-frente-para-mar-1145501825,Casas,Venda - casa em rua pública,casa,2023-04-06T13:13:04,2026-07-06T23:11:42,4200000,1080,3888.89,Guarapari,Setiba,casa,casa_rua_publica,5,5,5,20,1187,False,True,True,False,False,False,True,False,False,False
area_suspeita,1494451868,"Casa à venda em São José, Guarapari",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-a-venda-em-sao-jose-guarapari-1494451868,Casas,Venda - casa em rua pública,casa,2026-04-15T21:27:01,2026-07-06T23:07:45,2980000,15000,198.67,Guarapari,São José,casa,casa_rua_publica,5,5,4,14,82,False,False,False,False,False,False,True,False,True,True
area_suspeita,1515671996,Imóvel para venda possui 1080 metros quadrados com 4 quartos em São Judas Tadeu - Guarapar,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-venda-possui-1080-metros-quadrados-com-4-quartos-em-sao-judas-tadeu-guarapar-1515671996,Casas,Venda - casa em rua pública,casa,2026-07-05T08:08:30,2026-07-06T23:05:50,3000000,1080,2777.78,Guarapari,São Judas Tadeu,casa,casa_rua_publica,4,4,5,20,1,False,False,False,False,False,False,True,False,False,False
area_suspeita,1488184513,Linda Chácara em Ilha do Sol,https://es.olx.com.br/norte-do-espirito-santo/imoveis/linda-chacara-em-ilha-do-sol-1488184513,Casas,Venda - casa em rua pública,casa,2026-05-25T15:17:18,2026-07-06T23:07:14,700000,2000,350.0,Guarapari,Village do Sol,casa,casa_rua_publica,3,,,9,42,False,False,False,False,False,False,True,False,True,True
area_suspeita,1270819514,Vende-se Casa Duplex de Alto Padrão - Ilha do Sol - Guarapari,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vende-se-casa-duplex-de-alto-padrao-ilha-do-sol-guarapari-1270819514,Casas,Venda - casa em rua pública,casa,2026-06-17T08:26:09,2026-07-06T23:06:42,980000,1080,907.41,Guarapari,Village do Sol,casa,casa_rua_publica,3,3,5,19,19,False,False,True,False,False,False,True,False,False,True
area_suspeita,1442207258,"Casa com piscina em condomínio fechado - Village do Sol, Guarapari",https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-com-piscina-em-condominio-fechado-village-do-sol-guarapari-1442207258,Casas,Venda - casa em rua pública,casa,2025-10-04T00:22:19,2026-07-06T23:09:43,2850000,3695,771.31,Guarapari,Village do Sol,casa,casa_rua_publica,3,5,5,20,275,False,True,False,False,False,False,True,False,False,True
area_suspeita,1334412756,Luxuosa casa no Condomínio 'Pontal do Atlântico' em Guarapari,https://es.olx.com.br/norte-do-espirito-santo/imoveis/luxuosa-casa-no-condominio-pontal-do-atlantico-em-guarapari-1334412756,Casas,Venda - casa em rua pública,casa,2026-06-01T08:54:30,2026-07-06T23:06:56,2980000,461590,6.46,Guarapari,Village do Sol,casa,casa_rua_publica,3,5,3,20,35,False,True,True,False,False,False,True,False,True,True
